Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
MARSHALL_ISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,4.8945E-12,-2.96767E-12,1.28245E-11,2.31357E-12,-1.21434E-11,2.01357E-11,3.0864E-12,-1.15154E-11,2.37323E-11,7.41563E-12,-1.67714E-11,3.76605E-11,2.19941E-12,-1.30995E-11,1.42978E-11,1.83321E-12,-1.28209E-11,1.67037E-11,2.02977E-12,-1.39468E-12,5.05485E-12,2.59734E-12,-3.01146E-12,1.02513E-11,1.03527E-12,-5.14913E-12,6.86438E-12,3.78159E-12,-4.039E-12,1.43809E-11,4.87409E-13,-8.62625E-13,3.25215E-12,1.78017E-12,-2.02898E-12,6.98683E-12,1.35451E-12,-9.3562E-13,3.21482E-12,1.29676E-12,-2.53214E-12,5.14622E-12,7.26408E-13,-3.13842E-12,4.22173E-12,1.75989E-12,-3.27535E-12,6.3445E-12,2.81145E-13,-1.09988E-12,2.74758E-12,9.46949E-13,-2.15259E-12,4.40045E-12,7.37241E-13,-4.82599E-13,1.87901E-12,7.31746E-13,-1.31442E-12,3.27147E-12,3.51376E-13,-1.0998E-12,1.9766E-12,9.72604E-13,-2.3306E-12,3.50444E-12,1.54513E-13,-6.11633E-13,1.5969E-12,3.77823E-13,-1.02073E-12,2.03463E-12
Philippines,1.67602E-10,-8.57518E-11,6.2597E-10,9.34896E-11,-2.52481E-10,6.44858E-10,6.62343E-11,-2.09641E-10,4.15104E-10,2.19128E-10,-3.20623E-10,8.71569E-10,7.24693E-11,-1.63597E-10,4.52748E-10,8.34438E-11,-2.10689E-10,5.45087E-10,2.79969E-10,-1.04333E-11,6.3971E-10,2.77945E-10,-3.86007E-11,6.44271E-10,7.37162E-11,-2.78544E-10,3.92577E-10,4.00032E-10,1.90952E-10,8.08166E-10,4.22058E-11,-2.96113E-11,3.17317E-10,2.08218E-10,-8.58288E-11,6.03023E-10,1.35247E-10,-6.43219E-11,4.94146E-10,1.33791E-10,-4.99975E-11,5.04248E-10,5.7363E-11,-1.38056E-10,3.31827E-10,1.76356E-10,-5.2199E-11,5.55743E-10,2.7255E-11,-7.59211E-11,3.22764E-10,9.48882E-11,-6.91059E-11,4.62446E-10,2.14946E-10,-9.81937E-11,8.2029E-10,2.11542E-10,-8.00614E-11,8.02593E-10,7.24871E-11,-8.7296E-11,3.80404E-10,2.78726E-10,-8.52822E-11,8.9406E-10,4.29171E-11,-1.17944E-10,5.23578E-10,1.08909E-10,-1.22766E-10,6.49254E-10
Puerto Rico,6.4361E-11,-1.06704E-11,2.51973E-10,2.84971E-11,-6.06416E-11,2.3605E-10,3.86243E-11,-4.55822E-11,2.25812E-10,8.17331E-11,1.99242E-11,2.64903E-10,2.76169E-11,-3.18368E-11,1.91219E-10,4.48078E-13,-1.96621E-12,4.05244E-12,7.01483E-10,-5.67768E-11,2.41096E-09,7.72031E-10,-9.04543E-11,2.33811E-09,3.2378E-10,-5.65948E-10,2.29144E-09,1.17056E-09,3.49709E-10,2.7889E-09,1.22304E-10,-8.69466E-11,1.14246E-09,2.82236E-12,-1.52074E-12,7.59363E-12,1.12074E-09,-5.57711E-10,4.34641E-09,1.12567E-09,-4.77348E-10,3.9142E-09,7.00285E-10,-8.18018E-10,3.78637E-09,1.42239E-09,5.24206E-10,4.08437E-09,2.3791E-10,-4.5952E-10,2.75938E-09,1.45352E-12,-7.31626E-13,6.0872E-12,1.04298E-10,-5.04036E-11,3.74922E-10,1.03195E-10,-4.63925E-11,3.49313E-10,5.43558E-11,-3.59903E-11,2.65118E-10,1.3043E-10,4.46019E-11,3.63561E-10,2.21757E-11,-4.09794E-11,2.45199E-10,8.29109E-13,-8.15002E-13,3.22573E-12
Russian Federation,9.8933E-13,-4.90578E-12,6.40455E-12,4.00053E-13,-5.01525E-12,7.16478E-12,8.49859E-13,-4.23408E-12,6.23945E-12,1.55211E-12,-9.04189E-12,1.2211E-11,5.53262E-13,-2.97434E-12,4.04068E-12,3.38382E-13,-4.79672E-12,6.12152E-12,1.27186E-12,-6.5987E-12,8.23442E-12,1.61886E-12,-8.7887E-12,1.34402E-11,1.0975E-12,-7.80473E-12,9.3657E-12,2.55939E-12,-1.64204E-11,2.10382E-11,3.68378E-13,-2.06449E-12,3.16826E-12,1.17052E-12,-8.41798E-12,1.10285E-11,1.13929E-13,-3.60412E-13,6.20829E-13,1.06219E-13,-4.48921E-13,7.68689E-13,7.40404E-14,-3.63586E-13,5.18895E-13,1.5109E-13,-6.70502E-13,9.71843E-13,2.98416E-14,-1.92894E-13,2.53575E-13,7.91611E-14,-4.4277E-13,6.76E-13,2.61965E-13,-3.28383E-13,6.35934E-13,2.34461E-13,-5.99524E-13,1.10814E-12,1.29208E-13,-2.85095E-13,5.57498E-13,3.15648E-13,-6.90732E-13,1.43323E-12,5.59602E-14,-2.79284E-13,4.14701E-13,1.2788E-13,-3.50421E-13,7.64299E-13
Rwanda,9.32503E-11,-1.98298E-11,2.12322E-10,4.12909E-11,-1.2511E-10,2.4669E-10,5.61387E-11,-1.55701E-10,1.98287E-10,1.20673E-10,-3.3786E-11,3.93962E-10,3.6795E-11,-9.41236E-11,1.81248E-10,4.47088E-11,-9.26182E-11,2.00127E-10,7.86098E-11,-1.22164E-11,1.6475E-10,8.62921E-11,-2.28364E-11,2.11259E-10,3.71798E-11,-1.59931E-10,1.64905E-10,1.27234E-10,2.51252E-11,2.77296E-10,1.39223E-11,-1.43689E-11,8.27734E-11,6.30007E-11,-3.58161E-11,1.64425E-10,1.16774E-10,-8.66222E-11,2.40539E-10,1.0839E-10,-7.03346E-11,3.31715E-10,6.89178E-11,-1.45923E-10,2.44648E-10,1.46288E-10,-2.6123E-11,3.7794E-10,2.26803E-11,-8.23441E-11,1.83429E-10,8.42499E-11,-4.7218E-11,2.61413E-10,6.48125E-12,-4.88097E-12,1.22594E-11,6.02444E-12,-3.83466E-12,1.68526E-11,3.19232E-12,-3.16413E-12,1.08463E-11,8.00678E-12,-9.18591E-13,2.3262E-11,1.26241E-12,-4.34775E-12,9.17748E-12,3.47316E-12,-3.62123E-12,1.07206E-11
Saudi Arabia,7.62817E-13,-4.29591E-12,5.03998E-12,1.87274E-13,-3.22907E-12,5.27042E-12,7.80545E-13,6.46855E-14,1.53522E-12,1.2798E-12,-5.44347E-12,7.49306E-12,2.01551E-13,-2.15251E-12,2.99505E-12,9.13113E-14,-1.2364E-12,2.85197E-12,7.74008E-13,-7.96375E-12,9.47304E-12,1.50515E-12,-7.6697E-12,1.27158E-11,1.06545E-12,-3.10101E-13,3.46211E-12,2.52996E-12,-1.19679E-11,1.69005E-11,1.76158E-13,-1.38135E-12,2.84263E-12,1.67502E-13,-1.41583E-12,3.79906E-12,1.79866E-13,-3.80948E-13,7.99034E-13,1.73753E-13,-4.02169E-13,7.55522E-13,1.37733E-13,3.82013E-15,3.71683E-13,2.69E-13,-5.15464E-13,1.01444E-12,2.41879E-14,-2.02359E-13,3.5604E-13,4.91988E-15,-3.94861E-14,6.42673E-14,3.67034E-12,-2.05253E-11,2.54867E-11,3.42951E-12,-2.26011E-11,2.72468E-11,2.30353E-12,-3.75318E-13,5.58141E-12,5.00766E-12,-3.17692E-11,2.89575E-11,5.52848E-13,-7.38685E-12,8.24681E-12,4.6319E-13,-4.45667E-12,6.54423E-12
Saint Kitts and Nevis,1.70293E-10,-2.43469E-10,5.93528E-10,6.9635E-11,-4.01133E-10,4.87772E-10,1.07394E-10,-2.54493E-10,4.75443E-10,2.25217E-10,-3.77907E-10,7.78826E-10,7.15871E-11,-1.95669E-10,3.74292E-10,6.76886E-11,-2.38385E-10,4.69162E-10,1.96411E-10,-1.6302E-10,5.82064E-10,2.25837E-10,-1.86022E-10,6.23256E-10,1.04594E-10,-4.07291E-10,4.59002E-10,3.32301E-10,-1.26888E-10,8.74174E-10,3.94366E-11,-4.72859E-11,2.31593E-10,1.57951E-10,-1.53526E-10,5.92197E-10,2.98914E-10,-3.97351E-10,1.05483E-09,2.82542E-10,-4.19482E-10,1.08109E-09,1.82736E-10,-3.58323E-10,7.37821E-10,3.91085E-10,-5.35895E-10,1.2845E-09,5.6499E-11,-2.93068E-10,5.39587E-10,1.99322E-10,-3.17079E-10,1.02087E-09,6.97679E-11,-6.02634E-11,1.63314E-10,6.62445E-11,-4.57241E-11,1.64582E-10,3.4048E-11,-3.36816E-11,1.32117E-10,8.70469E-11,-7.5461E-12,2.251E-10,1.45587E-11,-4.93014E-11,9.03286E-11,3.57958E-11,-3.72299E-11,1.51009E-10
Seychelles,0,0,0,0,0,0,1.43895E-09,8.04648E-11,5.73739E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95631E-09,1.44798E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34293E-08,7.50956E-10,0.000535455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1624E-08,1.75641E-09,2.91063E-06,0,0,0,0,0,0,0,0,0
South Africa,1.55589E-11,-2.48798E-11,7.24095E-11,4.2997E-12,-3.15749E-11,7.22926E-11,1.16703E-11,-7.33553E-12,6.46783E-11,2.56948E-11,-3.55039E-11,8.99745E-11,5.56735E-12,-2.28183E-11,4.87057E-11,3.97374E-12,-2.18121E-11,5.76954E-11,1.4715E-11,-4.26031E-11,9.82207E-11,2.35727E-11,-5.21509E-11,1.04744E-10,1.28305E-11,-1.45884E-11,8.78075E-11,3.97096E-11,-7.85327E-11,1.41302E-10,3.49386E-12,-1.15486E-11,3.80332E-11,1.30813E-11,-3.5041E-11,8.02429E-11,1.6227E-11,-2.28501E-11,6.3692E-11,1.54515E-11,-2.62723E-11,6.50125E-11,1.09588E-11,-1.04896E-11,5.26807E-11,2.23274E-11,-3.26641E-11,7.42457E-11,2.91388E-12,-1.41716E-11,3.84709E-11,1.05273E-11,-1.85358E-11,6.5205E-11,8.1873E-12,-1.66496E-11,3.41127E-11,7.66076E-12,-1.98063E-11,3.67931E-11,4.23855E-12,-2.79558E-12,2.20726E-11,1.10406E-11,-2.42174E-11,4.1282E-11,1.62704E-12,-9.08591E-12,1.66111E-11,3.94343E-12,-1.24079E-11,2.46256E-11
Senegal,5.49584E-12,-4.97242E-12,2.07223E-11,2.04967E-12,-8.50139E-12,2.27973E-11,4.20983E-12,-6.63305E-12,1.82849E-11,8.39358E-12,-9.55511E-12,2.82272E-11,2.15011E-12,-6.66782E-12,1.56767E-11,1.44319E-12,-8.49762E-12,1.78035E-11,5.68631E-12,-8.11948E-12,2.12191E-11,7.34999E-12,-1.58054E-11,2.92664E-11,4.70492E-12,-9.89481E-12,2.01323E-11,1.19374E-11,-1.99992E-11,4.17744E-11,1.2254E-12,-2.92791E-12,1.22598E-11,4.34932E-12,-1.02965E-11,2.45103E-11,2.21013E-12,-1.89063E-12,8.77183E-12,2.04795E-12,-2.73935E-12,9.88818E-12,1.51848E-12,-2.24131E-12,7.71408E-12,2.88868E-12,-3.04207E-12,1.14674E-11,4.34785E-13,-1.50622E-12,5.74404E-12,1.44829E-12,-2.28393E-12,9.73288E-12,5.87016E-12,-4.35565E-12,1.87718E-11,5.6764E-12,-6.24265E-12,2.22698E-11,3.41744E-12,-2.72529E-12,1.61846E-11,7.79494E-12,-8.21388E-12,2.51635E-11,1.25256E-12,-3.9755E-12,1.27421E-11,3.03379E-12,-5.12039E-12,1.72984E-11
"Saint Helena, Ascension and Tristan da Cunha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92832E-09,2.76288E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,9.02384E-12,-1.12168E-11,2.9951E-11,3.95279E-12,-2.26037E-11,3.69007E-11,5.86351E-12,-2.09618E-11,3.74399E-11,1.33268E-11,-3.03076E-11,7.1235E-11,4.40626E-12,-2.24009E-11,2.32215E-11,3.26742E-12,-2.10161E-11,2.67136E-11,2.3276E-12,-2.11444E-12,6.22486E-12,2.92888E-12,-3.12765E-12,1.05502E-11,1.20906E-12,-6.62489E-12,7.38006E-12,4.19956E-12,-4.01389E-12,1.49979E-11,5.61441E-13,-7.58405E-13,3.11696E-12,2.01548E-12,-1.70588E-12,7.23939E-12,5.51255E-12,-4.54326E-12,1.91051E-11,5.50689E-12,-8.14009E-12,2.4546E-11,3.38798E-12,-1.08853E-11,1.98139E-11,7.46436E-12,-1.14447E-11,2.63471E-11,1.22965E-12,-4.62477E-12,1.24719E-11,3.96425E-12,-6.15017E-12,1.96282E-11,5.66188E-12,-7.42991E-12,1.55029E-11,5.58811E-12,-7.55715E-12,2.53795E-11,2.82029E-12,-5.70046E-12,1.54128E-11,7.34998E-12,-9.89893E-12,3.31695E-11,1.31882E-12,-4.27716E-12,1.17449E-11,3.05676E-12,-4.72001E-12,1.70892E-11
Sierra Leone,4.9925E-11,-3.86199E-11,1.17777E-10,2.36574E-11,-7.52005E-11,1.36804E-10,3.10481E-11,-7.41545E-11,1.22825E-10,6.23129E-11,-9.54517E-11,2.15438E-10,2.06484E-11,-5.49863E-11,9.89977E-11,2.28707E-11,-6.4516E-11,1.2941E-10,3.93119E-11,-5.72221E-11,9.10221E-11,4.06818E-11,-1.00732E-10,1.68328E-10,2.15783E-11,-1.31029E-10,1.33823E-10,5.78304E-11,-1.6567E-10,2.46942E-10,6.18209E-12,-1.84245E-11,4.58524E-11,2.98017E-11,-7.59842E-11,1.58281E-10,6.65332E-11,-8.11733E-11,1.83615E-10,6.0626E-11,-1.0583E-10,2.22674E-10,4.03159E-11,-1.42502E-10,1.54028E-10,8.00701E-11,-2.06392E-10,2.95397E-10,1.33891E-11,-6.71902E-11,1.0995E-10,4.32289E-11,-8.0864E-11,2.22982E-10,2.43E-11,-2.7704E-11,5.62485E-11,2.28843E-11,-1.77041E-11,7.42354E-11,1.22592E-11,-1.4776E-11,4.74438E-11,3.00259E-11,-1.28436E-11,1.09898E-10,4.9806E-12,-2.068E-11,3.98363E-11,1.231E-11,-1.61703E-11,6.6154E-11
San Marino,5.84086E-12,-2.61741E-12,2.93648E-11,3.51577E-12,-6.60781E-12,2.86877E-11,4.26788E-12,-6.81972E-12,2.83375E-11,9.97914E-12,-1.347E-12,3.17468E-11,2.818E-12,-4.61123E-12,2.30209E-11,2.49445E-12,-7.82666E-12,2.34227E-11,1.47281E-12,-4.17854E-13,5.45391E-12,1.95865E-12,-2.0064E-13,5.18379E-12,8.24109E-13,-1.83244E-12,4.91506E-12,2.93003E-12,7.44615E-13,6.4644E-12,3.72254E-13,-2.49308E-13,2.77494E-12,1.27368E-12,-6.95702E-13,4.68213E-12,1.37511E-11,-8.86274E-12,5.85655E-11,1.54129E-11,-5.09417E-12,6.28775E-11,8.89553E-12,-1.20469E-11,5.95051E-11,2.03438E-11,-1.8439E-12,6.1179E-11,3.24722E-12,-7.64115E-12,4.01614E-11,1.0691E-11,-6.30605E-12,5.64425E-11,4.65977E-12,-2.45175E-12,1.87202E-11,5.04175E-12,-1.59359E-12,1.94466E-11,2.43571E-12,-1.87588E-12,1.46839E-11,6.56078E-12,-6.64507E-13,1.87735E-11,1.05106E-12,-2.3322E-12,1.23704E-11,2.45204E-12,-2.8687E-12,1.35525E-11
Singapore,1.33426E-10,-5.29096E-11,4.08175E-10,6.60135E-11,-3.58713E-10,2.75898E-10,6.92531E-11,-2.28992E-10,4.15887E-10,1.57788E-10,-2.18851E-10,7.18447E-10,5.3995E-11,-1.8993E-10,2.17858E-10,6.21781E-11,-1.82082E-10,3.53538E-10,6.84255E-11,-1.79565E-12,1.10324E-10,6.62224E-11,-1.3231E-11,1.09252E-10,2.44882E-11,-1.01487E-10,1.19475E-10,9.37167E-11,5.88525E-11,1.51117E-10,1.00452E-11,-7.369E-12,5.65522E-11,4.97472E-11,-1.94055E-11,1.19884E-10,1.52302E-10,-9.7378E-11,3.43055E-10,1.40439E-10,-9.48535E-11,3.13055E-10,7.40298E-11,-1.83051E-10,4.11272E-10,1.81443E-10,-3.39825E-11,4.07166E-10,2.88852E-11,-8.67065E-11,2.30578E-10,9.86115E-11,-5.23706E-11,3.80318E-10,9.40681E-11,-5.99316E-11,2.13292E-10,8.64384E-11,-5.16903E-11,1.9503E-10,4.23396E-11,-5.78407E-11,1.82893E-10,1.10591E-10,-5.15296E-11,2.35117E-10,1.76282E-11,-5.9158E-11,1.34144E-10,4.50166E-11,-4.84634E-11,1.87887E-10
Somalia,1.7146E-11,-3.10135E-11,6.8056E-11,3.99513E-12,-3.24275E-11,6.52552E-11,1.23069E-11,-5.61734E-12,5.32206E-11,2.51473E-11,-3.76157E-11,7.67429E-11,5.22826E-12,-2.51E-11,4.00377E-11,4.00996E-12,-2.40903E-11,5.46657E-11,1.36284E-11,-6.94877E-11,1.10465E-10,2.56946E-11,-7.24979E-11,1.43009E-10,1.32202E-11,-8.34795E-12,7.39125E-11,3.82142E-11,-9.05772E-11,1.7444E-10,2.92359E-12,-1.35412E-11,3.56475E-11,1.33552E-11,-4.62826E-11,8.95621E-11,6.56094E-12,-1.12489E-11,2.99505E-11,6.1014E-12,-1.32735E-11,3.11382E-11,4.26377E-12,-7.4043E-12,1.8006E-11,8.67648E-12,-1.88049E-11,3.61541E-11,1.161E-12,-6.04863E-12,1.37364E-11,4.00834E-12,-1.08761E-11,2.70912E-11,6.77231E-12,-1.47821E-11,2.87367E-11,6.06337E-12,-1.85251E-11,3.03101E-11,3.34617E-12,-5.36165E-13,1.43253E-11,8.02855E-12,-2.11576E-11,2.82616E-11,1.13599E-12,-7.64258E-12,1.18322E-11,2.78817E-12,-1.01619E-11,1.92543E-11
Spain,6.80409E-12,-6.08341E-12,2.75731E-11,3.37575E-12,-1.36688E-11,2.80193E-11,4.87877E-12,-1.00458E-11,2.71078E-11,1.07102E-11,-1.27096E-11,3.62343E-11,3.08634E-12,-8.81192E-12,2.10862E-11,2.3956E-12,-1.02367E-11,2.31163E-11,4.28806E-12,-3.75608E-12,1.9162E-11,6.05765E-12,-4.57457E-12,2.02549E-11,2.86608E-12,-7.40135E-12,1.8533E-11,9.55923E-12,-3.95785E-12,2.46749E-11,1.12572E-12,-1.57534E-12,8.51607E-12,3.82733E-12,-4.38743E-12,1.75927E-11,7.43705E-12,-5.10094E-12,2.72692E-11,7.64316E-12,-4.90335E-12,3.0144E-11,4.70435E-12,-8.58533E-12,2.53132E-11,1.02152E-11,-4.84719E-12,3.2179E-11,1.62715E-12,-5.40044E-12,1.65523E-11,5.34655E-12,-4.39139E-12,2.77072E-11,2.08261E-11,-1.57892E-11,6.93993E-11,2.08775E-11,-1.36591E-11,7.03542E-11,1.08912E-11,-9.95928E-12,5.59594E-11,2.77017E-11,-1.05717E-11,8.15117E-11,4.6451E-12,-1.54983E-11,3.85329E-11,1.13256E-11,-1.30968E-11,5.41169E-11
Serbia,8.53359E-12,-6.28053E-12,2.25346E-11,4.46052E-12,-2.20477E-11,3.64294E-11,5.17323E-12,-2.3738E-11,4.57892E-11,1.31042E-11,-3.70803E-11,7.49949E-11,3.93548E-12,-2.24913E-11,2.67935E-11,3.13169E-12,-2.72073E-11,3.30376E-11,2.39416E-12,-2.19859E-12,5.24846E-12,3.11051E-12,-3.00936E-12,1.21312E-11,1.19607E-12,-6.00946E-12,7.17763E-12,4.39364E-12,-5.29951E-12,1.91358E-11,5.92503E-13,-6.16724E-13,4.24325E-12,2.20162E-12,-1.86717E-12,8.95851E-12,1.78386E-12,-1.26531E-12,4.46775E-12,1.76129E-12,-3.2969E-12,7.09673E-12,9.74826E-13,-4.27968E-12,5.61037E-12,2.36308E-12,-5.31514E-12,8.41997E-12,3.76473E-13,-1.55379E-12,3.82112E-12,1.21975E-12,-3.35775E-12,6.42927E-12,2.47023E-12,-1.91547E-12,6.20102E-12,2.45972E-12,-4.39699E-12,1.11063E-11,1.17427E-12,-3.69933E-12,6.45862E-12,3.23862E-12,-7.92851E-12,1.19933E-11,5.4197E-13,-1.93434E-12,5.42394E-12,1.27684E-12,-3.4675E-12,6.80503E-12
Saint Lucia,1.42985E-10,-3.89478E-11,4.93913E-10,6.88936E-11,-1.65714E-10,4.59494E-10,8.45574E-11,-1.71583E-10,4.49815E-10,1.88362E-10,-7.0613E-12,5.56648E-10,5.9906E-11,-1.33139E-10,3.32072E-10,6.2909E-11,-1.31092E-10,4.15817E-10,1.5902E-09,-2.22745E-10,4.32916E-09,1.7451E-09,-4.23653E-10,4.14888E-09,7.05977E-10,-2.23098E-09,4.11108E-09,2.53834E-09,5.62741E-10,5.39016E-09,2.79208E-10,-2.2455E-10,1.97386E-09,1.27518E-09,-6.82082E-10,3.88551E-09,7.75194E-10,-4.14835E-10,2.45822E-09,7.51763E-10,-3.55248E-10,2.27164E-09,4.33155E-10,-8.37738E-10,2.06716E-09,9.73151E-10,1.15916E-10,2.37569E-09,1.57215E-10,-4.2069E-10,1.4911E-09,5.41004E-10,-2.53765E-10,2.22654E-09,1.63699E-10,-8.45009E-11,5.01523E-10,1.59817E-10,-6.68237E-11,4.45408E-10,7.7662E-11,-6.93677E-11,3.8759E-10,2.01366E-10,3.06141E-11,4.73543E-10,3.28541E-11,-8.15006E-11,3.07498E-10,8.23809E-11,-7.7819E-11,3.87422E-10
Sudan,3.60434E-12,-8.02271E-12,1.3011E-11,1.0506E-12,-8.36997E-12,1.44422E-11,2.64713E-12,-3.55568E-12,7.76362E-12,5.17597E-12,-1.2687E-11,2.07012E-11,1.23436E-12,-5.08815E-12,8.23823E-12,9.31657E-13,-5.09901E-12,9.6507E-12,3.42236E-12,-8.96001E-12,1.51963E-11,4.45741E-12,-1.00069E-11,2.39383E-11,2.77311E-12,-5.65604E-12,8.56705E-12,7.20009E-12,-1.58246E-11,3.4744E-11,6.99976E-13,-2.43404E-12,6.54191E-12,2.76815E-12,-6.56479E-12,1.52522E-11,1.6553E-12,-4.5423E-12,5.76071E-12,1.44349E-12,-3.72121E-12,6.64225E-12,1.09477E-12,-2.28655E-12,3.53198E-12,2.06272E-12,-5.05595E-12,8.5077E-12,3.66999E-13,-1.52141E-12,2.4298E-12,1.10852E-12,-2.73351E-12,5.19454E-12,7.38079E-13,-2.09941E-12,3.19603E-12,6.26514E-13,-2.57795E-12,4.37306E-12,3.93435E-13,-5.38187E-13,9.81338E-13,8.81682E-13,-3.7515E-12,4.71151E-12,1.26288E-13,-8.24823E-13,9.63986E-13,3.06804E-13,-9.01311E-13,1.59484E-12
Svalbard and Jan Mayen Islands,0,0,0,0,0,0,7.32875E-14,5.27826E-14,1.10666E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66509E-13,1.09742E-13,2.56936E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,8.07629E-13,-2.78799E-12,4.69778E-12,3.21752E-13,-2.7711E-12,5.20464E-12,5.14045E-13,-3.41898E-12,4.12987E-12,1.16277E-12,-4.53829E-12,9.35507E-12,4.64412E-13,-1.5075E-12,1.71743E-12,2.73294E-13,-2.68458E-12,3.60813E-12,1.70937E-12,-2.37907E-12,6.09355E-12,2.0879E-12,-1.97943E-12,1.01926E-11,9.13858E-13,-8.09093E-12,5.92934E-12,3.00447E-12,-1.39376E-12,1.36493E-11,4.40072E-13,-7.53936E-13,1.68402E-12,1.44902E-12,-2.07635E-12,6.83411E-12,1.60559E-13,-4.11367E-13,8.94329E-13,1.4703E-13,-4.39797E-13,1.06762E-12,9.12821E-14,-5.75281E-13,7.40564E-13,2.01996E-13,-7.80752E-13,1.32081E-12,4.3175E-14,-2.80415E-13,2.95579E-13,1.11103E-13,-4.78437E-13,8.32906E-13,2.06758E-14,-9.44164E-14,1.15344E-13,1.89769E-14,-9.54928E-14,1.25547E-13,1.01733E-14,-6.59666E-14,7.64429E-14,2.61685E-14,-1.47145E-13,1.88624E-13,6.18793E-15,-3.25632E-14,4.09542E-14,1.09055E-14,-5.55037E-14,8.30188E-14
South Georgia and the South Sandwich Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
